"","Sequence","species","English.name","Family1","Order1","Avibase.ID1","Total.individuals","Female","Male","Unknown","Complete.measures","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","wing.lcentr","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Mass.Source","Mass.Refs.Other","Inference","Traits.inferred","Reference.species","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","result.taxonid","category.n","agriculture","invasive","residential","energy","transportation","resource_use","intrusion","nat_sys_modif","pollution","geological","climate_change","other","masscentr","rangecentr","clutchcentr","clutch.size","gen.length","genlcentr","threatened","hits"
"1746",9679,"Ploceus alienus","Strange Weaver","Ploceidae","Passeriformes","AVIBASE-63A997EA",5,2,3,0,4,18.3,11.6,5.8,6.4,19.1,-0.304434149,68.2,9,58.5,13.3,54.6,22.2,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Omnivore","Invertivore","Insessorial",-4.57,0.78,-1.93,29.2,61881.53,22718799,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.795878405,-1.41755017,-0.30728718,2,3.024754376,-0.148498472,0,14.9099099099099
"1747",9681,"Ploceus capensis","Cape Weaver","Ploceidae","Passeriformes","AVIBASE-9526D2F3",5,2,3,0,4,22.5,15.2,6.5,7.7,25,-0.188996252,89.8,22.5,66.2,25.4,55.8,44,"Dunning",NA,"NO",NA,NA,"Woodland",3,1,"Omnivore","Omnivore","Generalist",-34.84,-22.56,-29.75,25.99,666169.71,22718807,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.11178106,0.958772538,-0.118952532,2.7,3.204992739,-0.11104476,0,15.3063063063063
"1748",9685,"Ploceus aurantius","Orange Weaver","Ploceidae","Passeriformes","AVIBASE-2C42345F",5,2,3,0,4,17.3,10.5,5,6.1,18.9,-0.296952063,69.6,13.3,55.6,19.4,44.4,23,"Dunning",NA,"NO",NA,NA,"Wetland",2,1,"Omnivore","Omnivore","Insessorial",-9.17,7.71,1.93,13.25,441030.16,22718833,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.760476478,0.546341343,-0.30728718,2,3.063983239,-0.140346675,0,25.8468468468468
"1749",9687,"Ploceus bojeri","Golden Palm Weaver","Ploceidae","Passeriformes","AVIBASE-F40197D6",5,0,4,1,3,17.2,11.1,5.9,7.9,21.6,-0.272368066,74.2,13.9,60.5,18.7,52.2,22.4,"Dunning",NA,"NO",NA,NA,"Woodland",3,1,"Omnivore","Omnivore","Insessorial",-4.65,5.79,0.77,41.71,223498.08,22718837,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.786909735,-0.133369097,-0.30728718,2,2.999113471,-0.153826677,0,0.954954954954955
"1750",9688,"Ploceus castaneiceps","Taveta Golden Weaver","Ploceidae","Passeriformes","AVIBASE-2379E3EB",8,4,4,0,4,17.9,10.9,5.7,7.2,22.8,-0.276643544,73.4,11.9,61.5,16.3,52.8,18.5,"Dunning",NA,"NO",NA,NA,"Wetland",2,1,"Herbivore","Granivore","Insessorial",-5.17,-2.43,-3.56,37.25,45796.6,22718841,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.978199962,-1.718562068,-0.118952532,2.7,2.35356553,-0.287972185,0,1.9954954954955
"1751",9695,"Ploceus intermedius","Lesser Masked Weaver","Ploceidae","Passeriformes","AVIBASE-E069A0BB",14,7,7,0,4,16.6,10.9,5.8,6.5,20.9,-0.30122754,68.8,14.1,54.6,20.6,45.4,20.6,"Dunning",NA,"NO",NA,NA,"Woodland",3,1,"Carnivore","Invertivore","Insessorial",-29.76,11.9,-10.78,31.28,3811744.92,22718783,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.870679618,2.703070427,-0.159309957,2.55,2.857596983,-0.183233945,0,2.09459459459459
"1752",9696,"Ploceus velatus","Southern Masked Weaver","Ploceidae","Passeriformes","AVIBASE-A36C5049",9,4,5,0,4,16.8,10.7,5.9,7.8,22,-0.258472764,76.8,15.6,60.6,20.6,52.4,30.9,"Dunning",NA,"NO",NA,NA,"Shrubland",3,1,"Herbivore","Omnivore","Insessorial",-34.84,-8.81,-23.17,24.57,3538602.7,22718890,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.46521451,2.62871529,-0.132405007,2.65,3.036859781,-0.145982957,0,4.01801801801802
"1753",9704,"Ploceus cucullatus","Village Weaver","Ploceidae","Passeriformes","AVIBASE-E8AA9E1C",24,9,14,1,12,20.3,14.6,8.3,10.1,23,-0.227475551,82.6,16,66.6,19.4,48.6,36.1,"Dunning",NA,"NO",NA,NA,"Woodland",3,1,"Herbivore","Granivore","Insessorial",-34.05,18.3,-1.19,20.73,13674390.28,22718921,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.309677829,3.980508119,-0.159309957,2.55,5.932705612,0.455776701,0,15.6891891891892
"1754",9705,"Ploceus grandis","Giant Weaver","Ploceidae","Passeriformes","AVIBASE-9569D117",5,2,3,0,5,28.3,19.9,8.9,11.3,29.3,-0.098142353,106.8,20.9,85.9,19.6,70.2,63.5,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Herbivore","Granivore","Insessorial",-0.01,0.42,0.24,6.61,858.51,22718925,2,1,1,0,0,0,0,0,0,0,0,0,0,0.255069212,-5.695328871,-0.441811928,1.5,3.904503037,0.034314179,0,9.46396396396396
"1755",9721,"Ploceus superciliosus","Compact Weaver","Ploceidae","Passeriformes","AVIBASE-0405CA69",5,2,3,0,4,17.1,11.6,6.7,9.2,19.3,-0.308709626,67.4,11.9,55.6,17.6,44.6,21.4,"Dunning",NA,"NO",NA,NA,"Grassland",2,1,"Herbivore","Granivore","Insessorial",-11.46,12.89,3.06,15.86,1002709.09,22719054,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.832579772,1.367688786,0.096287065,3.5,2.672113312,-0.221777637,0,14.2342342342342
"1756",9723,"Ploceus manyar","Streaked Weaver","Ploceidae","Passeriformes","AVIBASE-29FF745B",8,0,6,2,8,16.8,11.8,7.1,9.2,20.1,-0.306571887,67.8,14.2,53.5,21,43.5,17.4,"Dunning",NA,"NO",NA,NA,"Shrubland",2,1,"Herbivore","Granivore","Insessorial",-8.85,34.51,21.08,85.86,3752924.49,22719002,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.039500488,2.687518759,-0.172762432,2.5,2.723431493,-0.211113668,0,7.50900900900901
"1757",9724,"Ploceus philippinus","Baya Weaver","Ploceidae","Passeriformes","AVIBASE-03DE2091",13,4,9,0,12,17.9,12.5,7.4,9.4,20.6,-0.293745454,70.2,13.1,56.9,18.7,45.9,28.2,"Dunning",NA,"NO",NA,NA,"Shrubland",2,1,"Herbivore","Granivore","Insessorial",-8.85,34.53,19.05,87.75,6341236.33,22719005,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.556648716,3.212057113,-0.011332734,3.1,3.300036265,-0.09129462,0,3.49773755656109
"1758",9738,"Malimbus ballmanni","Gola Malimbe","Ploceidae","Passeriformes","AVIBASE-50D17C91",1,0,1,0,1,23.8,12,5.7,8.4,20.7,-0.214649118,85,12.5,72.5,14.7,58,63,"EltonTraits_Model",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",5.11,8.34,6.47,-8.82,29246.74,22719078,2,1,0,0,1,0,1,0,0,0,0,0,0,0.247164032,-2.167003806,NA,NA,3.616548194,-0.025523125,0,2.97747747747748
"1759",9740,"Malimbus ibadanensis","Ibadan Malimbe","Ploceidae","Passeriformes","AVIBASE-228DDFAD",3,2,1,0,3,22.6,12.9,6.4,8.2,22.8,-0.187927383,90,15.2,74.8,17,55,38.8,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",7.03,7.65,7.32,4.37,1659.29,22719091,4,1,1,0,0,0,1,0,0,0,0,0,0,-0.237550447,-5.03638212,-0.441811928,1.5,3.208973785,-0.110217495,1,5.17117117117117
"1760",9747,"Anaplectes jubaensis","Red Weaver","Ploceidae","Passeriformes","AVIBASE-ECE36984",0,0,0,0,0,19,11.9,5.7,6.5,19.3,-0.226406682,82.8,15.8,67,19.1,55.4,22.6,"DataFromSplit",NA,"YES","Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length","Anaplectes leuconotos","Woodland",2,1,"Carnivore","Invertivore","Insessorial",-2.04,2.95,0.39,42.12,30639.88,103812651,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.778020788,-2.120469492,NA,NA,2.534393376,-0.250395978,0,49.4504504504505
"1761",9755,"Lagonosticta virata","Mali Firefinch","Estrildidae","Passeriformes","AVIBASE-8AC4DC43",5,2,3,0,4,11.2,8.3,4.2,5.1,14.5,-0.407045612,49,3.9,45.1,8,41.4,9.3,"Dunning",NA,"NO",NA,NA,"Shrubland",3,1,"Herbivore","Granivore","Terrestrial",10.71,15.3,13.18,-7.32,110944.97,22719461,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.665956294,-0.833737608,0.177001914,3.8,2.205628888,-0.318713567,0,1.55855855855856
"1762",9767,"Hypargos niveoguttatus","Red-throated Twinspot","Estrildidae","Passeriformes","AVIBASE-50490520",8,3,5,0,7,12.3,9.1,5.8,6.7,16.8,-0.375513964,54.9,5.7,49.1,10.5,52,14.6,"Dunning",NA,"NO",NA,NA,"Shrubland",2,1,"Herbivore","Granivore","Terrestrial",-25.25,-1.13,-12.41,31.63,1748989.03,22719411,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.214949165,1.924021282,0.365336561,4.5,1.944848164,-0.372904062,0,0.941441441441441
"1763",9771,"Granatina ianthinogaster","Purple Grenadier","Estrildidae","Passeriformes","AVIBASE-DE689967",5,2,3,0,4,11.3,8.4,5.7,6.5,15.5,-0.379255007,54.2,6.6,47.7,12.1,63.4,14.1,"Dunning",NA,"NO",NA,NA,"Shrubland",2,1,"Herbivore","Granivore","Generalist",-8.74,10.84,2.91,40.05,1450518.63,22719504,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.249795897,1.736904527,NA,NA,2.065930155,-0.347743103,0,11.2027027027027
"1764",9773,"Uraeginthus bengalus","Red-cheeked Cordon-bleu","Estrildidae","Passeriformes","AVIBASE-EAE77D96",14,8,6,0,9,10,7.5,4.7,5.2,13.9,-0.388340397,52.5,8,44.5,15.3,53.8,9.9,"Dunning",NA,"NO",NA,NA,"Shrubland",3,1,"Herbivore","Granivore","Terrestrial",-14.57,18.41,6.36,20,7647838.82,22719493,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.603435937,3.399406459,0.419146461,4.7,1.893246028,-0.383627037,0,4.59459459459459
"1765",9774,"Uraeginthus cyanocephalus","Blue-capped Cordon-bleu","Estrildidae","Passeriformes","AVIBASE-5CAE6778",5,2,3,0,4,10.9,7.5,5,5.6,14.5,-0.379789442,54.1,9.2,44.4,17.2,58,9.8,"Dunning",NA,"NO",NA,NA,"Desert",3,1,"Herbivore","Granivore","Terrestrial",-9.04,5.96,-2.15,36.99,756367.53,22719499,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.613588308,1.085755488,0.486408835,4.95,1.885825998,-0.385168927,0,2.48198198198198
"1766",9781,"Estrilda coerulescens","Lavender Waxbill","Estrildidae","Passeriformes","AVIBASE-174BFAB6",4,2,2,0,4,10.2,7.5,4.4,5.4,14.7,-0.398494657,50.6,6.2,44.5,12.2,42.5,9.4,"Dunning",NA,"NO",NA,NA,"Shrubland",2,1,"Herbivore","Granivore","Generalist",7.33,16.23,10.85,1.33,1681468.53,22719518,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.655261005,1.884650895,NA,NA,2.58344874,-0.240202224,0,6.11261261261261
"1767",9783,"Estrilda thomensis","Cinderella Waxbill","Estrildidae","Passeriformes","AVIBASE-3161DF72",3,2,1,0,3,9.6,6.7,4.4,5,13.9,-0.393150309,51.6,7.4,44.2,14.4,50.3,7.6,"Dunning",NA,"NO",NA,NA,"Shrubland",2,1,"Herbivore","Granivore","Insessorial",-17.56,-9.34,-14.49,13.78,87604.65,22719528,1,1,0,0,0,0,1,0,1,0,0,1,0,-1.867822447,-1.069937842,0.096287065,3.5,2.134480744,-0.333498222,0,5.18018018018018
"1768",9784,"Estrilda poliopareia","Anambra Waxbill","Estrildidae","Passeriformes","AVIBASE-A25AFBEA",5,2,3,0,4,9.6,6.7,4.3,6.1,15.1,-0.415596567,47.4,9.4,37.9,19.9,40.4,7.5,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Shrubland",2,1,"Herbivore","Granivore","Insessorial",4.28,7.4,5.64,6.08,43938.47,22719543,2,0,0,0,0,0,0,0,1,0,0,0,0,-1.881067673,-1.759981674,0.419146461,4.7,1.974293144,-0.366785365,0,2.62612612612613
"1769",9790,"Estrilda astrild","Common Waxbill","Estrildidae","Passeriformes","AVIBASE-61CB98C0",13,4,5,4,4,9.7,7.3,4.8,5.9,13.6,-0.419872045,46.6,8,39.4,16.8,49.3,8.3,"Dunning",NA,"NO",NA,NA,"Grassland",3,1,"Herbivore","Granivore","Generalist",-34.84,13.91,-11.11,27.22,5902588.4,22719574,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.779715179,3.140374325,0.47295636,4.9,2.124347553,-0.335603909,0,9.38738738738739
"1770",9815,"Amadina erythrocephala","Red-headed Finch","Estrildidae","Passeriformes","AVIBASE-13BE59E4",5,2,3,0,4,11.8,9,6.9,9,14.8,-0.285194499,71.8,22.5,49.2,31.4,49.2,22.5,"Dunning",NA,"NO",NA,NA,"Grassland",3,2,"Omnivore","Granivore","Terrestrial",-34.19,-8.48,-24.48,22.06,1628356.19,22719932,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.782455385,1.852554392,0.47295636,4.9,2.256831846,-0.308073541,0,4.51801801801802
"1771",9818,"Amandava amandava","Red Avadavat","Estrildidae","Passeriformes","AVIBASE-F30FC757",5,2,3,0,4,9.5,6.2,4.1,5.2,12.8,-0.415596567,47.4,6.3,40.6,13.5,39.8,9,"Dunning",NA,"NO",NA,NA,"Shrubland",2,1,"Herbivore","Granivore","Generalist",-10.94,33.57,20.6,89.38,3578715.84,22719614,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.698746117,2.639987391,0.580576158,5.3,1.694661185,-0.424893166,0,9.93693693693694
"1772",9822,"Spermestes cucullata","Bronze Mannikin","Estrildidae","Passeriformes","AVIBASE-142E4CB7",21,8,8,5,8,9.6,6.9,5.2,6.3,12.7,-0.41025222,48.4,10.4,38.1,21.4,31.3,9,"Dunning",NA,"NO",NA,NA,"Woodland",2,1,"Herbivore","Granivore","Terrestrial",-34.05,15.69,-3.72,21.48,8668523.94,22719782,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.698746117,3.524681886,NA,NA,1.681658041,-0.427595232,0,9.02252252252252
"1773",9827,"Euodice cantans","African Silverbill","Estrildidae","Passeriformes","AVIBASE-FC6A9CD0",5,2,3,0,4,10.9,8.3,6.3,7.3,14.9,-0.382461615,53.6,12.7,40.9,23.6,47.8,12,"Dunning",NA,"NO",NA,NA,"Grassland",3,1,"Herbivore","Granivore","Terrestrial",-7.38,23.24,12.33,20.25,3802160.03,22719761,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.411064044,2.700552693,0.392241511,4.6,2.169156071,-0.326292655,0,9.07657657657658
"1774",9828,"Euodice malabarica","Indian Silverbill","Estrildidae","Passeriformes","AVIBASE-C03E353A",5,2,3,0,4,10.3,8.2,6.4,7,13.5,-0.378720572,54.3,12.6,41.6,23.2,52.4,12,"Dunning",NA,"NO",NA,NA,"Grassland",3,1,"Herbivore","Granivore","Terrestrial",5.92,35.13,23.36,75.36,3311814.33,22719770,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.411064044,2.562479534,0.486408835,4.95,1.976513978,-0.366323874,0,13.1666666666667
"1775",9830,"Lonchura leucogastroides","Javan Munia","Estrildidae","Passeriformes","AVIBASE-C4445409",5,2,3,0,4,11.4,7.7,5.9,7.4,13.7,-0.410786655,48.3,9.9,38.5,20.4,41.6,11.7,"Dunning",NA,"NO",NA,NA,"Grassland",3,1,"Herbivore","Granivore","Generalist",-8.96,-3.32,-6.49,108.6,198034.91,22719809,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.436381852,-0.254328592,0.49986131,5,1.689759554,-0.42591173,0,9.24324324324324
"1776",9833,"Lonchura punctulata","Scaly-breasted Munia","Estrildidae","Passeriformes","AVIBASE-6D4F72B1",31,4,9,18,12,11.8,8.8,6.7,7.5,14,-0.387805962,52.6,11.9,42.4,22,39,13.6,"Dunning",NA,"NO",NA,NA,"Grassland",2,1,"Herbivore","Granivore","Generalist",-10.94,35.69,18.7,96.89,7189322.58,22719821,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.285900901,3.337580309,0.634386058,5.5,2.052927104,-0.35044515,0,6.41441441441441
"1777",9839,"Lonchura malacca","Tricoloured Munia","Estrildidae","Passeriformes","AVIBASE-937B5409",8,2,3,3,4,12.2,8.3,7,8.1,17.1,-0.376582834,54.7,13.6,42,24.4,37.8,12.6,"Dunning",NA,"NO",NA,NA,"Wetland",3,1,"Herbivore","Granivore","Insessorial",5.92,24.56,17.61,79.15,573511.14,22719837,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.36227388,0.809005441,0.634386058,5.5,1.691122189,-0.425628573,0,5.08108108108108
"1778",9840,"Lonchura atricapilla","Chestnut Munia","Estrildidae","Passeriformes","AVIBASE-5634598A",24,5,4,15,4,11.3,8.3,6.5,7.4,15,-0.392615875,51.7,9.6,40.9,19,33.5,12.4,"EltonTraits_Other",NA,"NO",NA,NA,"Wetland",3,1,"Herbivore","Granivore","Generalist",-6.41,28.46,13.42,104.1,4115354.57,22729138,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.378274221,2.779708354,0.634386058,5.5,1.733485449,-0.416825445,0,1.67873303167421
"1779",9852,"Lonchura castaneothorax","Chestnut-breasted Mannikin","Estrildidae","Passeriformes","AVIBASE-468F5860",9,4,4,1,5,12.1,8.6,7.1,7.7,15.2,-0.381927181,53.7,13.8,39.6,25.8,37.9,13.6,"Dunning",NA,"NO",NA,NA,"Wetland",3,1,"Herbivore","Granivore","Generalist",-34.18,-2.6,-19.89,142.27,1850435.67,22719886,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.285900901,1.980404467,0.47295636,4.9,1.846424317,-0.393356635,0,0.936936936936937
"1780",9859,"Lonchura oryzivora","Java Sparrow","Estrildidae","Passeriformes","AVIBASE-549BEA0C",5,2,3,0,4,15.8,11.9,8.7,10.1,18.3,-0.301761975,68.7,15.5,53.4,22.5,50.3,24.8,"Dunning",NA,"NO",NA,NA,"Human Modified",3,1,"Herbivore","Granivore","Generalist",-8.85,-6.4,-7.57,111.44,99641.61,22719912,4,0,1,1,0,0,1,0,0,1,0,0,0,-0.685127041,-0.941192072,0.486408835,4.95,2.021077325,-0.357063566,1,22.4504504504505
"1781",9861,"Stagonopleura bella","Beautiful Firetail","Estrildidae","Passeriformes","AVIBASE-82ABFD7F",8,4,4,0,4,12.3,8.7,6.2,7,17.2,-0.363221966,57.2,11,46.9,19,48.5,14,"Dunning",NA,"NO",NA,NA,"Shrubland",2,1,"Herbivore","Granivore","Generalist",-43.64,-32.59,-37.81,145.82,276741.26,22719654,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.256913364,0.08031107,0.365336561,4.5,2.10301327,-0.340037195,0,2.27927927927928
"1782",9863,"Stagonopleura guttata","Diamond Firetail","Estrildidae","Passeriformes","AVIBASE-00AF5DA1",11,5,6,0,4,10.6,8.1,6.1,6.4,16.2,-0.316191712,66,17.9,48.8,26.9,39.5,17.6,"Dunning",NA,"NO",NA,NA,"Woodland",3,1,"Herbivore","Granivore","Terrestrial",-39.14,-23.36,-32,146.31,1457198.69,22719660,1,1,1,0,0,0,1,0,1,0,0,0,0,-1.028071792,1.741499246,7.266456145,30.15,2.167662961,-0.326602924,0,11.2837837837838
"1783",9865,"Emblema pictum","Painted Finch","Estrildidae","Passeriformes","AVIBASE-AA669EFC",9,4,5,0,4,13,9.7,5.5,5.6,14,-0.366428574,56.6,12.8,43.1,23,39.4,10.4,"Dunning",NA,"NO",NA,NA,"Desert",3,1,"Herbivore","Granivore","Generalist",-29.89,-16.2,-21.97,129.43,1295960.94,22719650,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.554164888,1.624235817,0.163549439,3.75,1.998483326,-0.361758621,0,18.0135135135135
"1784",9866,"Neochmia temporalis","Red-browed Finch","Estrildidae","Passeriformes","AVIBASE-4359B503",15,7,8,0,4,10.8,7.6,5.3,6.3,15.3,-0.391012571,52,11.2,42,21.1,48.4,11.4,"Dunning",NA,"NO",NA,NA,"Woodland",2,1,"Herbivore","Granivore","Terrestrial",-39.48,-11,-29.52,147.61,1074490.65,22719666,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.462357338,1.436830094,0.486408835,4.95,1.797886261,-0.403442892,0,3.3963963963964
"1785",9869,"Neochmia ruficauda","Star Finch","Estrildidae","Passeriformes","AVIBASE-FC54497E",9,4,5,0,4,11.6,8.2,5.5,6.4,13.9,-0.396891352,50.9,10.7,39.5,21.3,43.6,11.1,"Dunning",NA,"NO",NA,NA,"Wetland",3,1,"Herbivore","Granivore","Terrestrial",-26.85,-10.69,-17.7,127.54,1106611.4,22719673,1,1,1,0,0,0,1,0,1,0,0,1,0,-1.489025586,1.466285912,0.392241511,4.6,1.84588585,-0.393468529,0,19.2882882882883
"1786",9871,"Poephila personata","Masked Finch","Estrildidae","Passeriformes","AVIBASE-6642D95D",8,4,4,0,4,11.5,8.6,6.1,7.4,15.1,-0.35573988,58.6,14.3,44.9,24.2,52.5,13,"Dunning",NA,"NO",NA,NA,"Woodland",3,2,"Herbivore","Granivore","Generalist",-21.29,-11.18,-16.09,135.17,972681.31,22719685,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.331021336,1.337284575,0.47295636,4.9,1.89393603,-0.383483654,0,12.1621621621622
"1787",9872,"Poephila acuticauda","Long-tailed Finch","Estrildidae","Passeriformes","AVIBASE-1C1BB52B",8,3,5,0,4,11.6,8.4,6.4,6.8,14.9,-0.354136576,58.9,12.6,45.4,21.8,84.9,14,"Dunning",NA,"NO",NA,NA,"Grassland",3,2,"Herbivore","Granivore","Generalist",-21.08,-11,-16.19,131.63,844828.16,22719688,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.256913364,1.196361325,0.47295636,4.9,1.992629124,-0.36297513,0,2.45495495495495
"1788",9873,"Poephila cincta","Black-throated Finch","Estrildidae","Passeriformes","AVIBASE-72840F17",10,5,5,0,4,11.3,7.7,5.9,6.6,15.1,-0.353602141,59,13.9,43.9,24.1,37.3,14.9,"Dunning",NA,"NO",NA,NA,"Shrubland",2,2,"Herbivore","Granivore","Terrestrial",-23.16,-12.34,-18.25,144.15,495909.79,22719692,1,1,1,0,0,0,1,0,1,0,0,0,0,-1.194609481,0.663622115,0.432598935,4.75,2.036851999,-0.353785573,0,4.13063063063063
"1789",9875,"Taeniopygia castanotis","Australian Zebra Finch","Estrildidae","Passeriformes","AVIBASE-CAEA2737",9,5,4,0,0,11.1,7.1,6,6.7,13.3,-0.362687531,57.3,11.2,39.2,22.2,35.9,12,"DataFromSplit",NA,"YES","Beak Nares; Tarsus Length; Kipp's Distance; Secondary1; Hand-Wing Index","Taeniopygia guttata","Grassland",2,2,"Herbivore","Granivore","Terrestrial",-37.77,-14.56,-25.46,134.53,6273807.66,103818044,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.411064044,3.201366811,NA,NA,1.676366776,-0.428694762,0,7.17117117117117
"1790",9886,"Erythrura pealii","Fiji Parrotfinch","Estrildidae","Passeriformes","AVIBASE-07A73FDE",5,2,3,0,4,12.6,8.5,5.9,7.8,16.6,-0.359480923,57.9,10.9,46.2,19,36.4,12,"Updated_literature","BoW","NO",NA,NA,"Forest",3,1,"Herbivore","Frugivore","Insessorial",-19.18,-16.15,-17.43,172.02,17012.69,22719729,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.411064044,-2.708812384,0.096287065,3.5,2.386234715,-0.281183495,0,1.2972972972973
"1791",9888,"Chloebia gouldiae","Gouldian Finch","Estrildidae","Passeriformes","AVIBASE-886A8AB7",9,5,4,0,4,11.5,8.5,6.9,7.2,14.9,-0.325811537,64.2,19.5,44.6,30.4,46.2,13.8,"Dunning",NA,"NO",NA,NA,"Woodland",3,1,"Herbivore","Granivore","Generalist",-18.38,-12.45,-15.85,128.89,101027.63,22719744,2,1,1,0,0,0,1,0,1,0,0,1,0,-1.271302102,-0.927377877,NA,NA,1.854098279,-0.391761979,0,36.7342342342342
"1792",9889,"Vidua macroura","Pin-tailed Whydah","Viduidae","Passeriformes","AVIBASE-673E66F0",9,4,5,0,4,10.4,6.3,4.3,6.3,15.7,-0.300158671,69,13.8,54.5,20.2,47.3,15.7,"Dunning",NA,"NO",NA,NA,"Shrubland",3,1,"Herbivore","Granivore","Terrestrial",-34.84,19.08,-3.03,21.13,13164158.38,22719988,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.142309982,3.942481221,0.096287065,3.5,1.952813589,-0.371248838,0,13.5135135135135
"1793",9900,"Vidua maryae","Jos Plateau Indigobird","Viduidae","Passeriformes","AVIBASE-12EC9197",4,2,2,0,4,10.1,6.3,4.6,6,14.1,-0.314053973,66.4,16.4,50,24.8,38.2,12.8,"Dunning",NA,"NO",NA,NA,"Rock",3,1,"Herbivore","Granivore","Terrestrial",9.05,10.61,9.7,9.45,12038.87,22728558,1,1,0,0,0,0,1,0,0,0,0,0,0,-1.346525523,-3.054631339,NA,NA,1.98431656,-0.36470249,0,3.07657657657658
"1794",9909,"Passer ammodendri","Saxaul Sparrow","Passeridae","Passeriformes","AVIBASE-17AC96E0",5,2,3,0,4,13,8.8,5.2,6.8,19,-0.255266156,77.4,18.9,57.8,24.6,67.2,28.9,"Dunning",NA,"NO",NA,NA,"Desert",3,1,"Herbivore","Granivore","Terrestrial",36.41,47.28,41.3,86.29,1302317.47,22718171,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.532129099,1.629128705,NA,NA,2.687325118,-0.218616609,0,5.16216216216216
"1795",9910,"Passer domesticus","House Sparrow","Passeridae","Passeriformes","AVIBASE-240E3390",25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,-0.268627023,74.9,20.4,54.4,27.3,57.2,26.5,"Dunning",NA,"NO",NA,NA,"Human Modified",3,1,"Herbivore","Granivore","Terrestrial",5.91,71.19,46.32,61.68,34407867.59,103818789,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.618825961,4.903268606,0.324979137,4.35,3.726344591,-0.002707324,0,29.6666666666667
"1796",9911,"Passer italiae","Italian Sparrow","Passeridae","Passeriformes","AVIBASE-3718C3F9",17,5,12,0,9,15.1,9.6,7.2,8,19.3,-0.257938329,76.9,20,56.9,26,56,28.3,"Updated_literature","Dunning (2021)","NO",NA,NA,"Human Modified",3,1,"Herbivore","Granivore","Terrestrial",34.81,47.11,42.97,12.29,312371.57,103819014,3,1,0,0,0,0,0,0,0,1,0,0,0,-0.553108889,0.201421488,0.419146461,4.7,2.643413974,-0.227741388,1,22.8918918918919
