"","Sequence","species","Family1","Order1","Avibase.ID1","Total.individuals","Female","Male","Unknown","Complete.measures","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Mass.Source","Mass.Refs.Other","Inference","Traits.inferred","Reference.species","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","result.taxonid","result.category","threatened","agriculture","invasive","residential","energy","transportation","resource_use","instrusion","nat_sys_modif","pollution","geological","climate_change","other"
"2821",3662,"Psilopogon mystacophanos","Megalaimidae","Piciformes","AVIBASE-85DECE79",6,2,3,1,4,35.2,30,14.9,13.3,25.2,95.2,14.8,79,15.8,54.3,77.4,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Omnivore","Frugivore","Insessorial",-5.95,16.55,1.44,108.11,1239604.69,22681619,2,0,"1","0","0","0","0","1","0","1","0","0","0","0"
"2822",3667,"Psilopogon pulcherrimus","Megalaimidae","Piciformes","AVIBASE-6F858890",4,2,2,0,4,21,16,8.1,9.7,24.6,91.5,15.2,76.2,16.7,57.2,65.4,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Herbivore","Frugivore","Insessorial",1.08,6.27,4.04,116.04,5208.54,22681655,1,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"2823",3664,"Psilopogon rafflesii","Megalaimidae","Piciformes","AVIBASE-39972C74",5,2,3,0,4,40.5,34.2,16.8,15.6,26.9,116.6,20.9,95.4,18,62,118,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Omnivore","Frugivore","Insessorial",-5.9,11.74,0.91,108.95,691184.19,22681616,2,0,"1","0","0","0","0","1","0","1","0","0","0","0"
"2824",3797,"Campephilus gayaquilensis","Picidae","Piciformes","AVIBASE-D0DF9B45",4,3,1,0,4,46.3,35.2,12.3,12.1,32.2,178.2,39.1,139.1,22,122.2,241.2,"Dunning",NA,"NO",NA,NA,"Woodland",1,1,"Carnivore","Invertivore","Insessorial",-7.1,2.7,-1.82,-79.66,125111.24,22681408,2,0,"1","0","0","0","0","0","0","0","0","0","0","0"
"2825",3801,"Campephilus imperialis","Picidae","Piciformes","AVIBASE-4D0B7931",4,2,2,0,4,86,67.9,19.5,18.2,47.6,303,112.2,190.8,37,198.2,700,"Updated_literature","Dunning (2021)","NO",NA,NA,"Forest",2,1,"Carnivore","Invertivore","Insessorial",NA,NA,NA,NA,NA,22681417,5,1,"0","0","0","0","0","1","0","0","0","0","1","0"
"2826",3799,"Campephilus magellanicus","Picidae","Piciformes","AVIBASE-1E4B6E75",5,2,3,0,4,55.8,41.9,13.7,13.3,35.3,218.4,52.5,164.8,24.1,160.8,324,"Dunning",NA,"NO",NA,NA,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-55.98,-35.72,-46.48,-72.47,395600.76,22681414,1,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"2827",3800,"Campephilus principalis","Picidae","Piciformes","AVIBASE-86E7578A",6,3,3,0,5,68.5,53.8,18.5,16.2,41.8,255.8,85.5,170.9,33.3,172.6,516,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",NA,NA,NA,NA,NA,22681425,5,1,"1","0","0","0","0","1","0","0","0","0","1","0"
"2828",3791,"Campephilus splendens","Picidae","Piciformes","AVIBASE-DA98191C",4,2,2,0,3,48.8,38.5,12,11.4,32.5,180.4,30.2,150.3,16.7,97.5,237,"DataFromSplit",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-1.89,9.64,4.45,-77.76,182745.81,22727159,2,0,"1","0","1","1","0","1","0","0","0","0","0","0"
"2829",3837,"Campethera notata","Picidae","Piciformes","AVIBASE-63BE6621",4,2,2,0,4,23.4,17.1,6.4,6.3,20,104.8,17.8,87,17,75.2,62,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-34.84,-30.48,-33.18,25.1,95428.78,22680910,2,0,"1","0","1","0","0","0","0","0","0","0","1","0"
"2830",3899,"Celeus galeatus","Picidae","Piciformes","AVIBASE-469C98FC",4,2,2,0,3,34.8,25.7,8.2,7.7,25.4,162.5,30.9,131.6,19,105,124,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-28.22,-22.18,-25.32,-53.15,183768.38,22681360,3,1,"1","0","1","0","1","1","0","1","0","0","0","0"
"2831",3892,"Celeus obrieni","Picidae","Piciformes","AVIBASE-0C9C4584",5,3,2,0,5,26.2,20.7,8,8.2,19.3,139,16.8,122.2,12.1,100.4,114,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.62,-4.24,-10.68,-47.87,805871.75,22731646,3,1,"1","0","0","0","1","1","0","1","0","0","0","0"
"2832",3889,"Celeus tinnunculus","Picidae","Piciformes","AVIBASE-AF487428",1,1,0,0,1,36,27.3,8.5,7.9,24.6,149.9,35.8,114.1,23.9,92.7,134,"DataFromSplit",NA,"NO",NA,NA,"Forest",1,1,"Omnivore","Invertivore","Insessorial",-19.78,-12.57,-16.26,-39.91,120305.45,22726483,3,1,"1","0","0","0","0","0","0","0","0","0","0","0"
"2833",3887,"Celeus torquatus","Picidae","Piciformes","AVIBASE-D6E6272D",9,3,5,1,4,37,26.8,7.9,7.7,23,152.4,31.2,120.7,20.5,95.4,134,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Omnivore","Invertivore","Insessorial",-9.77,10.76,-0.33,-54.19,1895802.55,22726469,2,0,"1","0","0","0","1","0","0","0","0","0","0","0"
"2834",3894,"Celeus undatus","Picidae","Piciformes","AVIBASE-FA26F861",17,7,9,1,12,24.8,17.2,6.9,6.4,20.6,122.8,27.7,95.8,22.5,71,64.5,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-14.23,10.77,-2.9,-62.9,5521579.18,155069065,1,0,"1","0","0","0","0","0","0","0","0","0","0","0"
"2835",3808,"Chrysocolaptes erythrocephalus","Picidae","Piciformes","AVIBASE-CBB8E41C",4,2,2,0,4,44.9,33.3,10.2,10.8,27.5,146.9,31.1,115.8,21.2,81,142,"DataFromSplit",NA,"NO",NA,NA,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",7.8,12.33,9.94,118.7,13484.95,22726579,4,1,"1","0","0","1","0","1","0","0","0","0","0","0"
"2836",3807,"Chrysocolaptes strictus","Picidae","Piciformes","AVIBASE-55751EC2",4,2,2,0,4,43,32,10,9.8,26,139.5,30.7,108.8,22,75.4,142,"DataFromSplit",NA,"NO",NA,NA,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-8.85,-6.83,-8.15,114.22,19219.13,22726560,3,1,"1","0","1","1","0","1","0","1","0","0","0","0"
"2837",3811,"Chrysocolaptes xanthocephalus","Picidae","Piciformes","AVIBASE-101A379C",5,2,3,0,4,39.8,28.2,9.2,10.3,25.5,146,31.7,115,21.6,82.7,142,"DataFromSplit",NA,"NO",NA,NA,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",9.04,12.7,10.79,122.85,28507.61,22726572,4,1,"1","0","0","0","0","1","0","0","0","0","0","0"
"2838",3827,"Chrysophlegma humii","Picidae","Piciformes","AVIBASE-B808848F",12,4,4,4,12,33.9,24.2,8.4,8.6,23.6,130.9,21,110,16.1,91.5,99.7,"DataFromSplit",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.91,11.95,1.63,110.27,981198.78,62049529,2,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"2839",3828,"Chrysophlegma mentale","Picidae","Piciformes","AVIBASE-C58A1925",4,2,2,0,4,33.1,24.3,8.8,8.6,24.2,142.8,35.8,107,25,106.5,99.7,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-8.78,-6.45,-7.53,110.32,40422.48,62049548,2,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"2840",3866,"Colaptes fernandinae","Picidae","Piciformes","AVIBASE-B4C26D42",4,3,1,0,4,41.4,30.9,8.6,8.1,29.4,143.8,29.2,114.6,20.3,126.2,135,"Dunning",NA,"NO",NA,NA,"Woodland",2,1,"Carnivore","Invertivore","Terrestrial",20.09,23.16,21.95,-80.43,7341.16,22681293,4,1,"1","1","0","0","0","1","0","0","0","0","1","0"
"2841",4000,"Dendrocopos leucotos","Picidae","Piciformes","AVIBASE-E69789EC",5,2,3,0,4,35.8,28.1,9.1,8.5,24.7,142.8,42.5,99.7,29.9,91.6,116.8,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",22.6,66.04,52.06,81.1,11181511.25,22727124,1,0,"0","0","0","0","0","1","0","0","0","0","0","0"
"2842",3999,"Dendrocopos noguchii","Picidae","Piciformes","AVIBASE-9BDC3DAE",4,2,2,0,3,37,27.9,9.4,8.9,28.4,153,32.5,119.2,21.4,113.8,200,"EltonTraits_Model",NA,"NO",NA,NA,"Forest",1,1,"Omnivore","Invertivore","Insessorial",26.53,26.87,26.68,128.13,585.25,22681531,5,1,"1","1","1","0","1","1","1","1","0","0","1","0"
"2843",4001,"Dendrocopos owstoni","Picidae","Piciformes","AVIBASE-DD219757",4,2,2,0,4,37.9,29.3,9.7,9,27.2,149.8,42.5,107.3,28.4,92,116.8,"DataFromSplit",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",28.11,28.52,28.31,129.43,707.92,22727132,2,0,"0","0","0","0","1","1","0","0","0","0","0","0"
"2844",3965,"Dendropicos dorae","Picidae","Piciformes","AVIBASE-0093A624",5,2,3,0,4,20.9,16.2,5.6,5.8,19.5,109.4,27.8,80.5,25.7,64.8,19.5,"Dunning",NA,"NO",NA,NA,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",13.06,26.52,20.33,41.54,129511.08,22681095,2,0,"1","1","0","0","1","1","0","1","0","0","0","0"
"2845",3955,"Dendropicos stierlingi","Picidae","Piciformes","AVIBASE-D1F738F4",4,2,2,0,4,18.5,15.2,5.2,5.2,15.6,100,30.7,69.3,30.6,47.8,28,"Dunning",NA,"NO",NA,NA,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-17.2,-8.47,-13.37,35.69,211385.21,22680978,2,0,"0","0","0","0","0","1","0","0","0","0","0","0"
"2846",3816,"Dinopium everetti","Picidae","Piciformes","AVIBASE-449435CA",4,2,2,0,4,31.4,24.9,9.3,9,24.2,137.1,29,108,21.2,81.7,93.8,"Updated_literature","Dunning (2021)","NO",NA,NA,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",7.8,12.33,9.93,118.67,13144.63,22727192,2,0,"1","0","0","1","0","1","0","0","0","0","0","0"
"2847",3909,"Dryocopus hodgei","Picidae","Piciformes","AVIBASE-D7D03D65",5,2,3,0,3,46.4,31.2,11.6,11.1,31.4,184,39.1,145.9,21.1,146.8,156,"Dunning",NA,"NO",NA,NA,"Forest",2,1,"Carnivore","Invertivore","Insessorial",10.51,13.68,12.29,92.78,5706.32,22681379,3,1,"1","0","0","0","0","1","0","0","0","1","0","0"
"2848",3830,"Geocolaptes olivaceus","Picidae","Piciformes","AVIBASE-D1B9D410",5,2,3,0,4,35.2,25.7,7.9,8.2,25.2,128.2,27.5,99.8,21.6,91.8,120,"Dunning",NA,"NO",NA,NA,"Rock",3,1,"Carnivore","Invertivore","Terrestrial",-34.84,-23.01,-30.03,25.46,773995.64,22680945,2,0,"1","0","0","0","0","0","0","0","0","0","1","0"
"2849",3903,"Hylatomus schulzii","Picidae","Piciformes","AVIBASE-43089030",5,2,3,0,4,34.7,27.7,10,8.6,25.6,172.4,40.4,130.9,23.6,119.8,200,"Dunning",NA,"NO",NA,NA,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-32.99,-19.21,-25.54,-62.12,585880.91,22681373,2,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"2850",3978,"Leuconotopicus borealis","Picidae","Piciformes","AVIBASE-0BFCAE79",5,2,3,0,4,18.2,14.1,6.8,6.1,21.1,117,37.2,78.8,32.1,85,48,"Dunning",NA,"NO",NA,NA,"Forest",2,1,"Carnivore","Invertivore","Insessorial",25.85,37.47,32.35,-85.56,603894.41,22681158,2,0,"1","1","0","0","0","1","1","1","0","0","1","0"
"2851",3823,"Meiglyptes tristis","Picidae","Piciformes","AVIBASE-C24A0885",7,3,3,1,6,19.9,15.2,6.5,6.5,18,91.1,17.9,73.4,19.6,46.3,31.7,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-7.82,-5.87,-6.84,107.4,50016.69,22727198,4,1,"1","0","1","1","0","1","0","1","0","0","0","0"
"2852",3825,"Meiglyptes tukki","Picidae","Piciformes","AVIBASE-A858DD82",6,0,2,4,5,25.2,19.9,7.2,7.3,21,96.8,15.2,81.6,15.6,57.7,53.1,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.95,14.25,1.2,108.06,772219.58,22681562,2,0,"1","0","0","0","0","1","0","1","0","0","0","0"
"2853",3920,"Melanerpes erythrocephalus","Picidae","Piciformes","AVIBASE-448D91B7",6,2,3,1,4,27.3,20.3,7.6,7.4,20.6,139.7,40.6,98.9,29.1,83.3,71.6,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",25.64,51.7,40.26,-93.26,5461683.2,22680810,1,0,"1","1","0","0","1","1","1","1","1","0","1","0"
"2854",3918,"Melanerpes herminieri","Picidae","Piciformes","AVIBASE-21DB707D",5,1,4,0,4,34.9,25.3,8.4,7.7,26.7,136.4,33.8,102.5,24.7,102.6,100,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Omnivore","Invertivore","Insessorial",15.95,16.52,16.23,-61.57,1468.62,22680804,1,0,"0","1","1","0","1","1","0","0","1","0","1","0"
"2855",3906,"Mulleripicus fuliginosus","Picidae","Piciformes","AVIBASE-009C0626",4,2,2,0,4,37,27.6,10.5,10.8,26.3,152.3,32.3,120,21.2,92.2,172,"Updated_literature","Dunning (2021)","NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",5.56,12.59,8.3,124.86,107250.58,22727234,3,1,"1","0","1","1","1","1","0","0","0","0","0","0"
"2856",3905,"Mulleripicus funebris","Picidae","Piciformes","AVIBASE-9FDB05FE",5,2,3,0,4,36.8,25.3,10.1,10,26,161,33,129.8,20.2,137.4,164,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",12.52,18.65,15.94,121.44,102097.41,22727226,2,0,"1","0","1","1","1","1","0","0","0","0","0","0"
"2857",3907,"Mulleripicus pulverulentus","Picidae","Piciformes","AVIBASE-F6ED89EE",5,0,3,2,4,69,47.5,14.6,14.3,38.9,238.6,58.7,180.1,24.5,171.4,450.2,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-7.55,32.49,12.72,103.58,2509970.1,22681585,3,1,"0","0","0","0","0","1","0","0","0","0","0","0"
"2858",3945,"Picoides ramsayi","Picidae","Piciformes","AVIBASE-8AEE3731",5,2,3,0,4,18.3,14.7,5.1,5.4,15.2,82.2,22.7,59,27.8,40.6,24.5,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",4.64,6.09,5.57,120.59,1757.48,22681052,3,1,"1","0","1","0","0","1","0","0","0","0","0","0"
"2859",3865,"Piculus aurulentus","Picidae","Piciformes","AVIBASE-00CCDD79",5,2,3,0,4,25.7,18.9,7.1,6.8,19.6,118.6,24.2,94.3,20.4,71.2,75,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-32.39,-19.05,-25.73,-50.96,748842.17,22681246,2,0,"1","0","0","0","0","1","0","1","0","0","0","0"
"2860",3778,"Picumnus fulvescens","Picidae","Piciformes","AVIBASE-27668376",6,5,1,0,3,10.2,8.7,3.7,4.2,10.3,50.2,5.6,46,10.8,29,11.3,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-9.86,-5.35,-7.97,-37.11,119592.59,22680759,2,0,"1","0","1","0","0","1","0","0","0","0","0","0"
"2861",3776,"Picumnus fuscus","Picidae","Piciformes","AVIBASE-A8A08F59",3,2,1,0,3,12.4,9.9,4.2,4.5,13.3,50.7,7.1,43.7,13.9,26.1,11.3,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.94,-12.29,-13.02,-62.47,11590.99,22680714,1,0,"0","0","1","0","0","0","0","0","0","0","0","0"
"2862",3779,"Picumnus limae","Picidae","Piciformes","AVIBASE-482F119E",7,3,4,0,7,11,9.4,3.4,4.7,12.1,51.3,4.5,46.8,8.8,29.7,11.3,"EltonTraits_GenAvg",NA,"NO",NA,NA,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-6.6,-2.86,-4.2,-39.32,41862.99,22680762,1,0,"1","0","1","0","0","0","0","0","0","0","0","0"
"2863",3768,"Picumnus minutissimus","Picidae","Piciformes","AVIBASE-3E2A08BA",4,1,3,0,4,13.2,10.7,4.4,5.8,14.2,54.5,7.1,47.4,13,27.5,13.3,"Dunning",NA,"NO",NA,NA,"Forest",2,1,"Carnivore","Invertivore","Insessorial",4.51,6.02,5.4,-55.48,36687.97,22680726,1,0,"1","0","0","0","1","0","0","0","0","0","0","0"
"2864",3780,"Picumnus nebulosus","Picidae","Piciformes","AVIBASE-2F1E9B61",7,4,3,0,6,11.1,8.6,3.3,4.2,9.7,57.2,5.1,52,9,37.7,11.6,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-34.12,-23.88,-28.87,-53.16,517928.06,22680765,2,0,"1","0","1","1","1","0","0","1","0","0","0","0"
"2865",3767,"Picumnus spilogaster","Picidae","Piciformes","AVIBASE-58A28C6E",5,2,2,1,4,11.9,9.2,3.9,4.7,13,53.8,7.4,46.1,13.8,29.6,13.2,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-1.52,10.02,5.28,-61.62,182978.53,22680723,3,1,"1","0","0","0","0","0","0","0","0","0","0","0"
"2866",3770,"Picumnus steindachneri","Picidae","Piciformes","AVIBASE-2722C728",4,0,4,0,4,11.1,9.1,3.7,4.4,14.1,54.5,8.6,46,15.7,32,9.9,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-6.68,-5.6,-6.1,-77.68,7117.94,22680733,4,1,"1","0","0","0","0","1","0","0","0","0","0","0"
"2867",3771,"Picumnus varzeae","Picidae","Piciformes","AVIBASE-1411CF3B",7,2,5,0,5,11.4,9.7,3.7,4.9,12.4,51.3,5.7,46,11,30.9,11.5,"Updated_literature","Dunning (2021)","NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-4.7,-0.65,-2.4,-56.35,189643.39,22680736,4,1,"1","0","0","0","0","0","0","1","0","0","0","0"
"2868",3853,"Picus dedemi","Picidae","Piciformes","AVIBASE-2C7043CD",3,2,1,0,2,44,29.4,9.5,8.4,28.5,133.6,20.6,113.1,15.4,100,137,"DataFromSplit",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.81,5.66,0.34,100,125356.03,22726521,2,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"2869",3847,"Picus rabieri","Picidae","Piciformes","AVIBASE-D7A3CD4F",4,2,2,0,4,35,25.8,9.1,8.7,28.9,135.2,22,113.2,16.3,97,111.4,"Inferred",NA,"YES","Body Mass","Picus viridanus","Forest",1,1,"Carnivore","Invertivore","Insessorial",13.47,23.44,18.35,106.06,247192.29,22681478,2,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"2870",3856,"Picus sharpei","Picidae","Piciformes","AVIBASE-3D0793B8",4,2,2,0,4,41.1,30.3,9.2,8.4,30.6,155.8,41.4,114.3,26.6,91.3,176,"DataFromSplit",NA,"NO",NA,NA,"Forest",2,1,"Carnivore","Invertivore","Terrestrial",36,43.79,40.39,-4.13,563992.07,22725015,1,0,"1","0","0","0","0","1","0","1","0","0","0","0"
"2871",3993,"Veniliornis chocoensis","Picidae","Piciformes","AVIBASE-BFB999B1",2,0,2,0,2,19.9,15.8,5.7,5.7,15.4,90.2,20.9,69.4,23.1,59.8,30,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Carnivore","Invertivore","Insessorial",0.48,7.26,3.82,-77.53,79496.04,22681215,2,0,"1","0","1","1","0","1","0","0","0","0","0","0"
"2872",3604,"Andigena hypoglauca","Ramphastidae","Piciformes","AVIBASE-B02554D8",11,3,4,4,4,91.2,80.7,25.9,29,41,171,18.1,152,10.7,170,312.8,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-13.45,5.17,-4.97,-76.42,122389.53,22682055,2,0,"1","0","0","1","0","1","0","0","0","0","0","0"
"2873",3605,"Andigena laminirostris","Ramphastidae","Piciformes","AVIBASE-2EF3405B",6,3,3,0,4,89.4,76.6,26,28.8,41.7,169.2,21.7,144.4,13,169.5,311,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-2.19,1.49,0.05,-78.57,14349.38,22682050,2,0,"1","0","0","1","0","1","0","0","0","0","0","0"
"2874",3598,"Aulacorhynchus huallagae","Ramphastidae","Piciformes","AVIBASE-0224509A",3,1,2,0,3,96.3,85.7,24.3,26.4,38.8,140.3,17,123.3,12.1,159.7,268.8,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-8.24,-6.7,-7.49,-77.33,2703.98,22681981,4,1,"1","0","0","0","0","0","0","0","0","0","0","0"
"2875",3615,"Pteroglossus bailloni","Ramphastidae","Piciformes","AVIBASE-13435110",5,3,2,0,4,70.2,62.2,20.9,26,33,129,18.9,110.4,14.5,169,146,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-27.79,-8.25,-23.23,-48.7,657171.58,22682044,2,0,"1","0","0","0","0","1","0","1","0","0","0","0"
"2876",3629,"Pteroglossus bitorquatus","Ramphastidae","Piciformes","AVIBASE-A65471BF",4,1,0,3,4,82.7,73.7,21.1,28.3,30,117.8,20.8,97,17.6,124.2,142,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-12.62,-0.54,-4.56,-50.53,831687.24,22728132,4,1,"1","0","0","0","0","0","0","0","0","0","0","0"
"2877",3628,"Pteroglossus sturmii","Ramphastidae","Piciformes","AVIBASE-FC70352C",4,2,2,0,4,75,68.8,20.8,27.6,28.9,117.2,22.6,94.7,19.3,122.2,142,"DataFromSplit",NA,"NO",NA,NA,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-16.03,-2.05,-9.29,-58.32,1348097.53,22728139,2,0,"1","0","0","0","0","0","0","0","0","0","0","0"
"2878",3581,"Ramphastos ambiguus","Ramphastidae","Piciformes","AVIBASE-7C99DFAB",8,2,3,3,8,155,150.4,38.2,51.7,50.6,223.9,22.9,201,10.1,162.2,651.7,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Omnivore","Frugivore","Insessorial",-12.44,15.94,4.56,-77.45,597500.16,22727999,2,0,"1","0","0","0","0","1","0","0","0","0","0","0"
"2879",3589,"Ramphastos ariel","Ramphastidae","Piciformes","AVIBASE-EBDA00ED",7,4,2,1,5,118.5,115.1,31.6,41,44.3,191.7,25.6,162.6,13.6,163.3,360.4,"DataFromSplit",NA,"NO",NA,NA,"Forest",1,1,"Omnivore","Frugivore","Insessorial",-28.08,0,-8.77,-50.99,2535048.56,22726233,4,1,"1","0","0","0","0","1","0","0","0","0","0","0"
"2880",3587,"Ramphastos culminatus","Ramphastidae","Piciformes","AVIBASE-8163B64B",10,4,6,0,4,120.4,116.3,31,40.5,47.5,198.3,24.9,173.4,12.6,154.6,360.4,"DataFromSplit",NA,"NO",NA,NA,"Forest",1,1,"Omnivore","Frugivore","Insessorial",-20.79,8.96,-7.09,-63.12,5502652.61,22726239,3,1,"1","0","0","0","0","1","0","0","0","0","0","0"
"2881",3584,"Ramphastos sulfuratus","Ramphastidae","Piciformes","AVIBASE-BB0FBBA4",19,8,7,4,8,129.2,132.3,33.7,45.8,48.7,200.4,29.6,170.3,14.8,163.1,409.7,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Omnivore","Frugivore","Insessorial",6.94,21.79,14.77,-86.17,679911.57,22682102,2,0,"0","0","0","0","0","1","0","0","0","0","0","0"
"2882",3583,"Ramphastos tucanus","Ramphastidae","Piciformes","AVIBASE-F1C48E20",12,5,6,1,8,164,156.4,38,50.8,52.6,237,36.3,200.7,15.3,157.1,659.6,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-10.65,10.77,0.46,-55.69,2365965.2,22682153,3,1,"1","0","0","0","0","1","0","0","0","0","0","0"
"2883",3588,"Ramphastos vitellinus","Ramphastidae","Piciformes","AVIBASE-A7F57EE0",10,4,4,2,4,119.7,116.1,30.9,40.7,45.3,194.5,26.1,173.1,13.1,153,360.4,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Omnivore","Frugivore","Insessorial",-3.33,10.84,2.77,-59.25,1748066.75,22726222,3,1,"1","0","0","0","0","1","0","0","0","0","0","0"
"2884",3649,"Semnornis ramphastinus","Semnornithidae","Piciformes","AVIBASE-0283EBE3",5,2,3,0,4,22.4,16.6,11.3,13.5,29,107.2,15.5,92,14.4,81,97.7,"Dunning",NA,"NO",NA,NA,"Forest",1,1,"Omnivore","Frugivore","Insessorial",-0.75,5.58,2.34,-77.23,44636.56,22681956,2,0,"1","1","1","1","0","1","0","0","0","0","0","0"
"2885",563,"Podiceps auritus","Podicipedidae","Podicipediformes","AVIBASE-018B3169",6,2,4,0,4,30.2,15.4,4.7,7.1,42.9,137.8,57.2,78.3,42.2,33.2,453,"Dunning",NA,"NO",NA,NA,"Wetland",3,3,"Carnivore","Aquatic predator","Aquatic",41.12,70.66,57.33,19.63,16211072.27,22696606,3,1,"1","1","1","0","0","1","1","1","1","0","1","0"
"2886",562,"Podiceps cristatus","Podicipedidae","Podicipediformes","AVIBASE-8F269702",11,6,5,0,4,57.5,35.4,6.6,10.6,60.9,183.6,79,105.4,42.9,40.7,731,"Dunning",NA,"NO",NA,NA,"Wetland",3,1,"Carnivore","Aquatic predator","Aquatic",-46.18,66.14,44.79,63.48,19812770.45,22696602,1,0,"0","1","0","0","0","0","0","0","0","0","0","0"
"2887",569,"Podiceps gallardoi","Podicipedidae","Podicipediformes","AVIBASE-A17592A3",4,2,2,0,0,23,12.9,5.8,6,46.5,141.4,52.9,88.6,36.8,31,575,"Dunning",NA,"YES","Tail Length","Podiceps occipitalis","Wetland",3,1,"Carnivore","Aquatic predator","Aquatic",-50.91,-46.73,-48.99,-71.67,45696.35,22696628,5,1,"1","1","0","1","0","0","0","0","1","1","1","0"
"2888",561,"Podiceps grisegena","Podicipedidae","Podicipediformes","AVIBASE-1CBD2CED",10,5,5,0,4,48.1,27.3,6.2,10.2,54.4,167.1,66.8,96.4,40.9,32,1023,"Dunning",NA,"NO",NA,NA,"Wetland",3,3,"Carnivore","Aquatic predator","Aquatic",37.07,69.17,57.11,19.48,17383433.44,22696599,1,0,"1","1","0","1","0","1","0","0","1","0","1","0"
