"","species","agriculture","invasive","residential","energy","transportation","resource_use","instrusion","nat_sys_modif","pollution","geological","climate_change","other"
"9237","Sicalis auriventris","0","0","0","0","0","0","0","0","0","0","0","0"
"9238","Sicalis citrina","0","0","0","0","0","0","0","0","0","0","0","0"
"9239","Sicalis columbiana","0","0","0","0","0","0","0","0","0","0","0","0"
"9240","Sicalis flaveola","0","0","0","0","0","0","0","0","0","0","0","0"
"9241","Sicalis lebruni","0","0","0","0","0","0","0","0","0","0","0","0"
"9242","Sicalis lutea","0","0","0","0","0","0","0","0","0","0","0","0"
"9243","Sicalis luteocephala","0","0","0","0","0","0","0","0","0","0","0","0"
"9244","Sicalis luteola","0","0","0","0","0","0","0","0","0","0","0","0"
"9245","Sicalis mendozae","0","0","0","0","0","0","0","0","0","0","0","0"
"9246","Sicalis olivascens","0","0","0","0","0","0","0","0","0","0","0","0"
"9247","Sicalis raimondii","0","0","0","0","0","0","0","0","0","0","0","0"
"9248","Sicalis taczanowskii","0","0","0","0","0","0","0","0","0","0","0","0"
"9249","Sicalis uropigyalis","0","0","0","0","0","0","0","0","0","0","0","0"
"9250","Silvicultrix diadema","0","0","0","0","0","0","0","0","0","0","0","0"
"9251","Silvicultrix frontalis","0","0","0","0","0","0","0","0","0","0","0","0"
"9252","Silvicultrix jelskii","0","0","0","0","0","0","0","0","0","0","0","0"
"9253","Silvicultrix pulchella","0","0","0","0","0","0","0","0","0","0","0","0"
"9254","Siphonorhis americana","1","1","1","1","0","0","0","0","0","0","0","0"
"9255","Siphonorhis brewsteri","0","1","0","0","0","1","0","1","0","0","0","0"
"9256","Sipia berlepschi","0","0","0","0","0","0","0","0","0","0","0","0"
"9257","Sipia laemosticta","0","0","0","0","0","0","0","0","0","0","0","0"
"9258","Sipia nigricauda","0","0","0","0","0","0","0","0","0","0","0","0"
"9259","Sipia palliata","1","0","0","1","0","0","0","0","0","0","0","0"
"9260","Sipodotus wallacii","0","0","0","0","0","0","0","0","0","0","0","0"
"9261","Siptornis striaticollis","0","0","0","0","0","0","0","0","0","0","0","0"
"9262","Sirystes albocinereus","0","0","0","0","0","0","0","0","0","0","0","0"
"9263","Sirystes albogriseus","0","0","0","0","0","0","0","0","0","0","0","0"
"9264","Sirystes sibilator","0","0","0","0","0","0","0","0","0","0","0","0"
"9265","Sirystes subcanescens","0","0","0","0","0","0","0","0","0","0","0","0"
"9266","Sitta arctica","0","0","0","0","0","0","0","0","0","0","0","0"
"9267","Sitta azurea","0","0","0","0","0","0","0","0","0","0","0","0"
"9268","Sitta canadensis","0","0","0","0","0","0","0","0","0","0","0","0"
"9269","Sitta carolinensis","0","0","0","0","0","0","0","0","0","0","0","0"
"9270","Sitta cashmirensis","0","0","0","0","0","0","0","0","0","0","0","0"
"9271","Sitta castanea","0","0","0","0","0","0","0","0","0","0","0","0"
"9272","Sitta cinnamoventris","0","0","0","0","0","0","0","0","0","0","0","0"
"9273","Sitta europaea","0","0","0","0","0","0","0","0","0","0","0","0"
"9274","Sitta formosa","1","0","0","0","0","1","0","1","0","0","0","0"
"9275","Sitta frontalis","0","0","0","0","0","0","0","0","0","0","0","0"
"9276","Sitta himalayensis","0","0","0","0","0","0","0","0","0","0","0","0"
"9277","Sitta insularis","0","1","1","0","1","1","0","0","0","0","1","0"
"9278","Sitta krueperi","1","0","1","0","0","0","0","0","0","0","0","0"
"9279","Sitta ledanti","1","0","0","0","1","1","1","1","0","0","0","0"
"9280","Sitta leucopsis","0","0","0","0","0","0","0","0","0","0","0","0"
"9281","Sitta magna","1","0","0","0","0","1","0","1","0","0","1","0"
"9282","Sitta nagaensis","0","0","0","0","0","0","0","0","0","0","0","0"
"9283","Sitta neglecta","0","0","0","0","0","0","0","0","0","0","0","0"
"9284","Sitta neumayer","0","0","0","0","0","0","0","0","0","0","0","0"
"9285","Sitta oenochlamys","0","0","0","0","0","0","0","0","0","0","0","0"
"9286","Sitta przewalskii","0","0","0","0","0","0","0","0","0","0","0","0"
"9287","Sitta pusilla","0","0","0","0","0","0","0","0","0","0","0","0"
"9288","Sitta pygmaea","0","0","0","0","0","0","0","0","0","0","0","0"
"9289","Sitta solangiae","1","0","0","0","0","1","0","0","0","0","0","0"
"9290","Sitta tephronota","0","0","0","0","0","0","0","0","0","0","0","0"
"9291","Sitta victoriae","1","0","0","0","0","1","0","0","0","0","1","0"
"9292","Sitta villosa","0","0","0","0","0","0","0","0","0","0","0","0"
"9293","Sitta whiteheadi","0","0","0","0","0","1","0","1","0","0","1","0"
"9294","Sitta yunnanensis","0","0","0","0","0","1","0","1","0","0","0","0"
"9295","Sittasomus griseicapillus","0","0","0","0","0","0","0","0","0","0","0","0"
"9296","Sittasomus griseus","0","0","0","0","0","0","0","0","0","0","0","0"
"9297","Sittiparus castaneoventris","0","0","0","0","0","0","0","0","0","0","0","0"
"9298","Sittiparus olivaceus","0","0","0","0","0","0","0","0","0","0","0","0"
"9299","Sittiparus owstoni","1","1","1","0","1","1","0","0","0","1","0","0"
"9300","Sittiparus semilarvatus","1","0","0","0","0","1","0","0","0","0","0","0"
"9301","Sittiparus varius","0","0","0","0","0","0","0","0","0","0","0","0"
"9302","Siva cyanouroptera","0","0","0","0","0","0","0","0","0","0","0","0"
"9303","Smicrornis brevirostris","0","0","0","0","0","0","0","0","0","0","0","0"
"9304","Smithornis capensis","0","0","0","0","0","0","0","0","0","0","0","0"
"9305","Smithornis rufolateralis","0","0","0","0","0","0","0","0","0","0","0","0"
"9306","Smithornis sharpei","0","0","0","0","0","0","0","0","0","0","0","0"
"9307","Smutsornis africanus","0","0","0","0","0","0","0","0","0","0","0","0"
"9308","Snowornis cryptolophus","0","0","0","0","0","0","0","0","0","0","0","0"
"9309","Snowornis subalaris","0","0","0","0","0","1","0","0","0","0","0","0"
"9310","Somateria fischeri","0","1","0","1","1","1","0","0","1","0","1","0"
"9311","Somateria mollissima","1","1","0","1","0","1","1","0","1","0","1","0"
"9312","Somateria spectabilis","0","0","0","1","0","1","0","0","1","0","1","0"
"9313","Spartonoica maluroides","1","0","0","0","0","0","0","1","0","0","0","0"
"9314","Spatula clypeata","0","1","0","0","1","1","0","0","1","0","0","0"
"9315","Spatula cyanoptera","0","0","0","0","0","1","0","0","0","0","0","0"
"9316","Spatula discors","0","0","0","0","0","0","0","0","0","0","0","0"
"9317","Spatula hottentota","1","0","0","0","0","0","0","0","0","0","0","0"
"9318","Spatula platalea","0","0","0","0","0","0","0","0","0","0","0","0"
"9319","Spatula puna","0","0","0","0","0","0","0","0","0","0","0","0"
"9320","Spatula querquedula","0","1","0","0","0","1","1","1","0","0","1","0"
"9321","Spatula rhynchotis","0","0","0","0","0","0","0","0","0","0","0","0"
"9322","Spatula smithii","0","1","0","0","0","0","0","1","0","0","0","0"
"9323","Spatula versicolor","0","0","0","0","0","0","0","0","0","0","0","0"
"9324","Speculanas specularis","1","1","0","0","0","0","1","0","0","0","0","0"
"9325","Speculipastor bicolor","0","0","0","0","0","0","0","0","0","0","0","0"
"9326","Spelaeornis badeigularis","1","0","0","0","1","1","0","1","0","0","0","0"
"9327","Spelaeornis caudatus","1","0","0","0","0","1","0","0","0","0","0","0"
"9328","Spelaeornis chocolatinus","1","0","0","0","0","1","1","0","0","0","0","0"
"9329","Spelaeornis kinneari","1","0","1","0","0","0","0","0","0","0","0","0"
"9330","Spelaeornis longicaudatus","1","0","0","0","0","1","0","0","0","0","0","0"
"9331","Spelaeornis oatesi","0","0","0","0","0","0","0","0","0","0","0","0"
"9332","Spelaeornis reptatus","0","0","0","0","0","0","0","0","0","0","0","0"
"9333","Spelaeornis troglodytoides","0","0","0","0","0","0","0","0","0","0","0","0"
"9334","Spermestes bicolor","0","0","0","0","0","0","0","0","0","0","0","0"
"9335","Spermestes cucullata","0","0","0","0","0","0","0","0","0","0","0","0"
"9336","Spermestes fringilloides","0","0","0","0","0","0","0","0","0","0","0","0"
"9337","Spermophaga haematina","0","0","0","0","0","0","0","0","0","0","0","0"
"9338","Spermophaga poliogenys","0","0","0","0","0","0","0","0","0","0","0","0"
"9339","Spermophaga ruficapilla","0","0","0","0","0","0","0","0","0","0","0","0"
"9340","Sphecotheres hypoleucus","1","0","0","1","1","1","0","0","0","0","0","0"
"9341","Sphecotheres vieilloti","0","0","0","0","0","0","0","0","0","0","0","0"
"9342","Sphecotheres viridis","1","0","0","0","0","1","0","0","0","0","0","0"
"9343","Spheniscus demersus","0","1","0","1","0","1","1","0","1","0","1","0"
"9344","Spheniscus humboldti","0","1","0","1","0","1","1","0","1","0","1","0"
"9345","Spheniscus magellanicus","1","1","1","0","0","1","1","1","1","0","1","0"
"9346","Spheniscus mendiculus","0","1","0","0","1","1","1","0","1","0","1","0"
"9347","Sphenoeacus afer","0","0","0","0","0","0","0","0","0","0","1","0"
"9348","Sphenopsis frontalis","0","0","0","0","0","0","0","0","0","0","0","0"
"9349","Sphenopsis melanotis","0","0","0","0","0","0","0","0","0","0","0","0"
"9350","Sphenopsis ochracea","0","0","0","0","0","0","0","0","0","0","0","0"
"9351","Sphenopsis piurae","0","0","0","0","0","0","0","0","0","0","0","0"
"9352","Sphyrapicus nuchalis","0","0","0","0","0","0","0","0","0","0","0","0"
"9353","Sphyrapicus ruber","0","0","0","0","0","0","0","0","0","0","0","0"
"9354","Sphyrapicus thyroideus","0","0","0","0","0","0","0","0","0","0","0","0"
"9355","Sphyrapicus varius","0","0","0","0","0","0","0","0","0","0","0","0"
"9356","Spilopelia chinensis","0","0","0","0","0","0","0","0","0","0","0","0"
"9357","Spilopelia senegalensis","0","0","0","0","0","0","0","0","0","0","0","0"
"9358","Spilopelia suratensis","0","0","0","0","0","0","0","0","0","0","0","0"
"9359","Spiloptila clamans","0","0","0","0","0","0","0","0","0","0","0","0"
"9360","Spilornis cheela","0","0","0","0","0","0","0","0","0","0","0","0"
"9361","Spilornis elgini","1","0","0","0","0","1","0","0","0","0","0","0"
"9362","Spilornis holospilus","0","0","0","0","0","0","0","0","0","0","0","0"
"9363","Spilornis kinabaluensis","1","0","0","0","0","1","0","0","0","0","0","0"
"9364","Spilornis klossi","1","0","1","0","0","1","0","0","1","0","0","0"
"9365","Spilornis rufipectus","0","0","0","0","0","0","0","0","0","0","0","0"
"9366","Spindalis dominicensis","0","0","0","0","0","0","0","0","0","0","0","0"
"9367","Spindalis nigricephala","0","0","0","0","0","0","0","0","0","0","0","0"
"9368","Spindalis portoricensis","0","0","0","0","0","0","0","0","0","0","0","0"
"9369","Spindalis zena","0","0","0","0","0","0","0","0","0","0","0","0"
"9370","Spinus atratus","0","0","0","0","0","0","0","0","0","0","0","0"
"9371","Spinus atriceps","0","0","0","0","0","0","0","0","0","0","0","0"
"9372","Spinus barbatus","0","0","0","0","0","0","0","0","0","0","0","0"
"9373","Spinus crassirostris","0","0","0","0","0","0","0","0","0","0","0","0"
"9374","Spinus cucullatus","1","0","0","0","0","1","0","0","0","0","0","0"
"9375","Spinus dominicensis","0","0","0","0","0","0","0","0","0","0","0","0"
"9376","Spinus lawrencei","0","0","0","0","0","0","0","0","0","0","0","0"
"9377","Spinus magellanicus","0","0","0","0","0","0","0","0","0","0","0","0"
"9378","Spinus notatus","0","0","0","0","0","0","0","0","0","0","0","0"
"9379","Spinus olivaceus","0","0","0","0","0","0","0","0","0","0","0","0"
"9380","Spinus pinus","0","0","0","0","0","0","0","0","0","0","0","0"
"9381","Spinus psaltria","0","0","0","0","0","0","0","0","0","0","0","0"
"9382","Spinus siemiradzkii","1","0","0","0","0","1","0","0","1","0","0","0"
"9383","Spinus spinescens","0","0","0","0","0","0","0","0","0","0","0","0"
"9384","Spinus spinus","0","0","0","0","0","0","0","0","0","0","0","0"
"9385","Spinus thibetanus","0","0","0","0","0","0","0","0","0","0","0","0"
"9386","Spinus tristis","0","0","0","0","0","0","0","0","0","0","0","0"
"9387","Spinus uropygialis","0","0","0","0","0","0","0","0","0","0","0","0"
"9388","Spinus xanthogastrus","0","0","0","0","0","0","0","0","0","0","0","0"
"9389","Spinus yarrellii","0","0","0","0","0","1","0","0","1","0","0","0"
"9390","Spiza americana","0","0","0","0","0","0","0","0","0","0","0","0"
"9391","Spizaetus isidori","1","0","0","1","0","1","0","0","0","0","0","0"
"9392","Spizaetus melanoleucus","0","0","0","0","0","0","0","0","0","0","0","0"
"9393","Spizaetus ornatus","1","0","0","0","0","1","0","0","0","0","0","0"
"9394","Spizaetus tyrannus","0","0","0","0","0","0","0","0","0","0","0","0"
"9395","Spizella atrogularis","0","0","0","0","0","0","0","0","0","0","0","0"
"9396","Spizella breweri","0","1","0","0","0","0","0","1","0","0","0","0"
"9397","Spizella pallida","0","0","0","0","0","0","0","0","0","0","0","0"
"9398","Spizella passerina","0","0","0","0","0","0","0","0","0","0","0","0"
"9399","Spizella pusilla","0","0","0","0","0","0","0","0","0","0","0","0"
"9400","Spizella wortheni","1","1","0","0","0","0","0","0","0","0","0","0"
"9401","Spiziapteryx circumcincta","0","0","0","0","0","0","0","0","0","0","0","0"
"9402","Spizixos canifrons","0","0","0","0","0","0","0","0","0","0","0","0"
"9403","Spizixos semitorques","0","0","0","0","0","0","0","0","0","0","0","0"
"9404","Spizocorys conirostris","0","0","0","0","0","0","0","0","0","0","0","0"
"9405","Spizocorys fremantlii","0","0","0","0","0","0","0","0","0","0","0","0"
"9406","Spizocorys fringillaris","1","1","0","1","0","0","0","1","0","0","1","0"
"9407","Spizocorys obbiensis","1","0","0","0","0","1","0","0","0","0","0","0"
"9408","Spizocorys personata","0","0","0","0","0","0","0","0","0","0","0","0"
"9409","Spizocorys sclateri","1","0","0","0","0","0","0","0","0","0","1","0"
"9410","Spizocorys starki","0","0","0","0","0","0","0","0","0","0","0","0"
"9411","Spodiopsar cineraceus","0","0","0","0","0","0","0","0","0","0","0","0"
"9412","Spodiopsar sericeus","0","0","0","0","0","0","0","0","0","0","0","0"
"9413","Spodiornis rusticus","0","0","0","0","0","0","0","0","0","0","0","0"
"9414","Sporathraupis cyanocephala","0","0","0","0","0","0","0","0","0","0","0","0"
"9415","Sporophila albogularis","0","0","0","0","0","0","0","0","0","0","0","0"
"9416","Sporophila americana","0","0","0","0","0","0","0","0","0","0","0","0"
"9417","Sporophila angolensis","0","0","0","0","0","0","0","0","0","0","0","0"
"9418","Sporophila ardesiaca","0","0","0","0","0","0","0","0","0","0","0","0"
"9419","Sporophila atrirostris","0","0","0","0","0","0","0","0","0","0","0","0"
"9420","Sporophila beltoni","1","0","0","0","0","1","0","0","0","0","0","0"
"9421","Sporophila bouvreuil","0","0","0","0","0","0","0","0","0","0","0","0"
"9422","Sporophila bouvronides","0","0","0","0","0","0","0","0","0","0","0","0"
"9423","Sporophila caerulescens","0","0","0","0","0","0","0","0","0","0","0","0"
"9424","Sporophila castaneiventris","0","0","0","0","0","0","0","0","0","0","0","0"
"9425","Sporophila cinnamomea","1","1","0","0","0","1","0","0","1","0","0","0"
"9426","Sporophila collaris","0","0","0","0","0","0","0","0","0","0","0","0"
"9427","Sporophila corvina","0","0","0","0","0","0","0","0","0","0","0","0"
"9428","Sporophila crassirostris","0","0","0","0","0","0","0","0","0","0","0","0"
"9429","Sporophila falcirostris","1","0","1","0","0","1","0","0","0","0","0","0"
"9430","Sporophila fringilloides","0","0","0","0","0","0","0","0","0","0","0","0"
"9431","Sporophila frontalis","1","0","1","0","0","1","0","0","0","0","0","0"
"9432","Sporophila funerea","0","0","0","0","0","0","0","0","0","0","0","0"
"9433","Sporophila hypochroma","1","0","0","0","0","1","0","0","0","0","0","0"
"9434","Sporophila hypoxantha","0","0","0","0","0","0","0","0","0","0","0","0"
"9435","Sporophila iberaensis","1","0","0","0","0","1","0","0","0","0","0","0"
"9436","Sporophila intermedia","0","0","0","0","0","0","0","0","0","0","0","0"
"9437","Sporophila leucoptera","0","0","0","0","0","0","0","0","0","0","0","0"
"9438","Sporophila lineola","0","0","0","0","0","0","0","0","0","0","0","0"
"9439","Sporophila luctuosa","0","0","0","0","0","0","0","0","0","0","0","0"
"9440","Sporophila maximiliani","1","0","0","0","0","1","0","0","0","0","0","0"
"9441","Sporophila melanogaster","1","1","0","1","0","1","0","1","1","0","0","0"
"9442","Sporophila minuta","0","0","0","0","0","0","0","0","0","0","0","0"
"9443","Sporophila morelleti","0","0","0","0","0","0","0","0","0","0","0","0"
"9444","Sporophila murallae","0","0","0","0","0","0","0","0","0","0","0","0"
"9445","Sporophila nigricollis","0","0","0","0","0","0","0","0","0","0","0","0"
"9446","Sporophila nigrorufa","1","0","0","0","0","1","0","0","0","0","0","0"
"9447","Sporophila nuttingi","0","0","0","0","0","0","0","0","0","0","0","0"
"9448","Sporophila ophthalmica","0","0","0","0","0","0","0","0","0","0","0","0"
"9449","Sporophila palustris","1","1","0","0","0","1","0","0","1","0","0","0"
"9450","Sporophila peruviana","0","0","0","0","0","0","0","0","0","0","0","0"
"9451","Sporophila pileata","0","0","0","0","0","0","0","0","0","0","0","0"
"9452","Sporophila plumbea","0","0","0","0","0","0","0","0","0","0","0","0"
"9453","Sporophila ruficollis","1","0","0","0","0","1","0","1","1","0","0","0"
"9454","Sporophila schistacea","0","0","0","0","0","0","0","0","0","0","0","0"
"9455","Sporophila simplex","0","0","0","0","0","0","0","0","0","0","0","0"
"9456","Sporophila telasco","0","0","0","0","0","0","0","0","0","0","0","0"
"9457","Sporophila torqueola","0","0","0","0","0","0","0","0","0","0","0","0"
"9458","Sporopipes frontalis","0","0","0","0","0","0","0","0","0","0","0","0"
"9459","Sporopipes squamifrons","0","0","0","0","0","0","0","0","0","0","0","0"
"9460","Stachyris grammiceps","1","0","0","0","0","1","0","1","0","0","0","0"
"9461","Stachyris herberti","1","0","0","0","0","1","0","0","0","0","0","0"
"9462","Stachyris humei","1","0","0","0","0","1","0","0","0","0","0","0"
"9463","Stachyris leucotis","1","0","0","0","0","1","0","1","0","0","0","0"
"9464","Stachyris maculata","1","0","0","0","0","1","0","1","0","0","0","0"
"9465","Stachyris nigriceps","0","0","0","0","0","0","0","0","0","0","0","0"
"9466","Stachyris nigricollis","1","0","0","0","0","1","0","1","0","0","0","0"
"9467","Stachyris nonggangensis","1","0","0","0","1","1","0","0","0","0","0","0"
"9468","Stachyris oglei","1","0","0","0","0","1","0","0","0","0","0","0"
"9469","Stachyris poliocephala","0","0","0","0","0","0","0","0","0","0","0","0"
"9470","Stachyris roberti","1","0","0","0","0","1","0","0","0","0","0","0"
